Study_Hours_per_Week,Attendance (%),Midterm_Score,Assignments_Avg,Quizzes_Avg,Final_Score
7.6,73.22,95.1,59.41,89.9,84.64
8.1,62.67,100.0,53.33,60.03,80.96
29.5,75.25,68.32,59.44,70.55,70.07
21.8,51.52,94.46,70.53,100.0,85.18
26.2,56.59,60.5,55.91,78.49,65.18
13.1,94.33,76.66,58.34,100.0,75.01
21.9,87.58,57.36,72.29,58.79,65.72
19.9,71.14,66.81,67.01,77.9,68.16
20.1,75.86,100.0,73.38,57.52,87.62
22.1,68.5,55.4,71.46,85.8,65.34
19.4,87.04,83.76,82.22,58.87,78.49
15.7,89.21,80.29,96.86,64.58,79.37
11.9,88.16,50.81,55.39,66.26,55.44
24.2,86.13,66.82,54.96,90.74,70.34
10.7,60.23,76.99,92.64,63.76,77.33
22.3,66.9,57.92,75.32,96.85,69.9
10.8,73.49,91.28,88.32,61.9,84.86
20.6,66.54,100.0,60.77,55.41,82.91
23.7,87.75,60.0,91.44,75.24,74.4
10.5,66.47,54.36,96.19,100.0,68.98
6.5,56.91,69.25,81.77,60.43,70.51
8.3,69.95,87.36,55.29,58.41,74.59
20.1,99.0,62.93,94.76,93.25,77.12
26.2,61.29,49.05,89.62,70.99,64.68
6.1,80.61,74.3,87.54,91.11,78.43
23.4,71.65,100.0,51.84,63.11,84.12
13.5,53.55,67.53,89.95,78.4,74.81
17.0,74.39,70.31,56.9,66.67,67.13
28.2,85.11,100.0,61.12,76.25,85.41
13.3,75.66,85.67,78.86,93.18,81.51
16.6,93.61,88.13,63.25,91.9,84.83
5.3,64.45,75.35,83.07,80.77,75.17
7.0,54.31,100.0,80.4,100.0,90.19
11.5,96.83,84.78,55.41,66.51,74.13
5.7,68.91,95.41,82.8,66.99,85.03
20.8,78.82,88.2,96.2,86.46,86.8
15.7,89.6,88.82,58.06,84.54,79.46
18.7,66.22,63.03,79.85,57.12,67.36
9.4,85.81,61.03,67.09,84.42,67.58
12.4,56.77,90.7,72.98,73.1,82.81
21.6,64.56,64.28,64.35,91.23,70.94
29.1,57.24,82.5,67.71,94.47,78.58
6.3,90.56,56.85,51.45,80.7,60.78
27.3,61.13,97.21,99.08,56.03,90.81
19.4,85.87,52.45,81.24,86.69,63.98
19.1,97.16,95.5,75.04,91.94,89.65
17.5,76.39,81.41,69.19,66.6,76.64
6.7,77.0,53.22,76.97,77.85,63.9
7.2,73.05,74.68,69.01,100.0,75.3
20.0,66.29,62.95,68.0,68.99,66.25
13.5,73.78,63.46,73.2,65.55,69.12
27.9,80.14,69.46,63.8,64.37,67.25
15.2,99.3,48.36,59.0,81.48,59.57
8.6,96.89,100.0,77.83,100.0,88.32
22.9,93.11,48.76,92.14,85.96,66.09
12.3,94.46,83.44,57.64,68.63,77.06
18.1,73.39,67.7,51.64,85.03,65.98
22.4,82.87,85.48,62.34,84.98,78.38
27.5,94.75,69.62,98.99,85.79,85.53
24.8,69.65,87.87,91.44,63.46,82.92
21.9,98.09,90.32,79.79,86.52,90.79
22.0,70.79,88.03,96.46,77.3,87.23
28.6,80.05,55.42,72.26,55.27,63.69
12.4,85.49,83.13,99.16,82.94,86.11
5.0,97.53,58.3,64.82,100.0,68.77
11.8,62.23,45.27,62.02,71.21,53.22
10.4,87.31,68.01,81.9,100.0,74.27
21.5,76.04,72.46,68.91,58.94,73.71
20.8,63.43,74.27,81.32,91.5,78.84
19.8,88.83,88.23,65.25,59.64,82.23
5.4,77.61,60.15,80.9,68.53,67.17
23.2,83.05,65.88,63.79,82.37,74.1
13.1,66.15,47.56,52.55,82.79,56.72
21.6,74.06,87.69,95.61,94.5,89.53
18.9,80.87,79.74,94.16,86.42,84.16
13.6,70.25,65.05,98.54,85.59,74.85
8.4,59.92,84.83,85.83,100.0,85.03
7.4,98.08,74.46,84.14,77.66,77.1
25.8,75.57,75.89,77.95,65.94,78.63
28.0,86.7,79.08,56.3,61.47,76.84
21.2,70.55,84.54,59.46,73.57,78.84
7.6,67.76,81.88,64.47,89.51,77.78
15.1,70.36,61.87,94.51,57.8,68.05
23.2,70.46,55.4,58.65,59.97,60.19
24.5,77.21,56.75,96.14,61.08,71.34
8.0,77.17,80.76,76.14,83.83,81.01
5.0,74.86,93.87,85.78,67.29,81.2
22.8,56.74,71.41,55.51,61.64,67.62
13.9,74.8,54.34,63.45,83.45,62.72
11.4,58.46,88.82,97.93,93.95,86.06
5.3,56.31,91.54,63.31,70.41,77.32
18.5,96.63,98.38,64.83,82.8,88.98
26.3,80.25,84.3,59.88,58.5,80.62
28.9,82.97,100.0,56.45,100.0,86.58
19.1,70.09,46.65,61.66,70.54,57.22
17.9,95.45,51.8,82.12,100.0,69.1
7.1,81.9,47.68,72.77,100.0,63.28
18.7,88.46,88.37,77.69,93.6,86.66
14.5,68.43,48.52,56.12,54.37,58.18
20.2,98.0,75.84,90.11,82.58,81.3
14.7,91.02,72.77,89.2,59.69,78.2
11.0,92.7,61.94,51.08,97.82,64.95
7.4,58.61,94.44,69.18,93.63,84.57
12.9,63.55,54.1,53.44,100.0,59.48
7.4,64.28,63.37,89.61,85.8,72.9
9.4,63.55,89.27,86.86,81.32,84.12
29.7,92.77,50.74,95.1,81.66,70.78
16.1,51.59,85.21,61.82,73.03,76.53
18.3,53.8,94.47,72.81,77.8,86.24
26.8,63.7,100.0,59.22,85.32,88.9
29.9,59.99,100.0,68.56,100.0,90.04
19.6,61.59,65.04,76.11,84.36,69.58
25.3,89.9,82.77,52.67,96.02,79.66
13.2,78.16,48.6,85.74,98.28,66.73
12.6,50.29,59.25,77.16,80.57,69.84
15.1,71.47,50.18,91.45,72.86,65.33
21.8,70.39,65.45,63.59,85.8,71.93
22.1,55.7,99.14,95.17,78.0,89.67
12.9,83.81,64.7,99.93,60.07,76.69
8.3,85.1,76.2,95.96,74.65,80.27
20.8,86.04,72.24,88.89,100.0,80.45
8.2,86.42,69.99,90.62,57.87,72.73
19.5,50.0,100.0,78.69,89.55,88.45
22.3,97.7,64.46,59.51,95.63,69.5
22.5,90.71,84.39,83.85,87.47,88.78
23.8,95.2,72.34,85.64,83.63,77.28
26.8,50.78,51.71,99.27,91.34,68.29
17.5,96.69,74.61,77.07,76.09,75.56
23.3,90.49,95.79,63.57,58.38,82.18
20.5,91.86,52.08,84.18,100.0,69.1
9.7,54.66,47.09,98.97,77.56,65.46
5.6,86.94,50.9,58.86,86.8,58.28
12.1,98.0,89.49,66.3,80.55,79.79
16.1,83.93,88.27,77.09,57.36,81.93
20.4,78.53,80.02,58.51,100.0,78.36
26.2,97.28,75.95,51.11,92.7,77.76
9.9,72.15,96.27,66.85,61.46,81.72
8.1,79.96,88.43,93.27,100.0,87.11
29.1,73.82,97.45,52.17,89.98,86.49
7.7,96.64,91.11,71.45,77.91,83.29
17.0,53.8,83.66,88.11,85.86,82.22
19.6,75.06,73.36,97.66,61.2,76.97
18.5,84.35,97.43,99.27,83.98,90.35
7.2,89.6,97.72,71.1,57.95,83.01
6.4,79.15,43.35,97.52,83.09,63.56
7.6,95.45,45.37,51.77,80.74,56.75
19.6,97.1,100.0,87.3,98.96,94.33
18.6,53.22,62.21,82.14,91.18,73.6
10.8,70.12,95.64,62.48,66.23,81.91
20.9,51.17,69.6,75.37,98.94,72.45
25.5,66.47,54.8,56.48,82.05,59.97
6.0,76.84,46.63,93.58,85.93,65.63
17.5,95.54,54.64,67.89,62.52,62.26
22.2,92.33,61.65,81.3,97.77,71.43
11.3,56.37,72.7,57.94,100.0,67.73
12.7,54.65,85.9,60.31,92.37,78.06
20.3,79.46,100.0,99.6,100.0,97.81
27.4,76.61,74.71,87.65,70.37,77.88
25.2,63.32,78.65,98.1,98.95,83.44
19.6,94.97,77.19,64.79,78.33,75.39
23.3,96.37,79.36,58.23,61.69,77.55
14.1,70.13,75.29,75.15,87.95,73.82
21.0,94.52,46.83,74.73,88.69,62.25
16.7,69.2,45.11,58.75,67.88,57.69
9.7,86.84,48.77,86.66,56.57,62.01
22.5,73.8,52.84,68.09,64.08,62.46
18.9,56.13,87.96,59.32,73.55,77.62
14.0,96.4,56.49,66.6,62.38,63.18
27.8,72.7,100.0,78.18,64.39,89.12
5.5,86.72,97.37,86.32,74.75,86.58
12.9,68.36,100.0,74.09,100.0,88.39
6.4,50.94,98.26,76.28,92.79,88.74
24.2,55.03,63.57,56.95,69.41,65.66
22.6,74.81,77.37,95.73,100.0,85.01
13.3,84.5,54.52,96.44,88.07,70.2
21.9,66.74,94.94,84.17,77.82,89.57
14.9,84.77,97.78,50.88,76.47,82.82
23.9,84.93,98.25,76.85,75.15,89.04
16.4,85.2,70.92,81.46,66.54,72.53
15.3,74.63,90.11,99.73,75.31,85.46
28.4,95.74,54.37,99.8,82.38,70.84
11.3,74.46,45.8,92.88,81.97,62.47
8.0,72.51,87.59,53.19,91.28,75.19
19.6,59.97,71.4,97.66,73.8,75.08
29.2,65.38,100.0,80.63,90.68,95.28
14.4,52.12,50.16,90.04,84.3,65.18
6.6,81.68,93.32,70.36,100.0,84.78
13.5,62.43,72.85,65.98,73.22,75.6
17.6,65.21,94.91,73.16,99.45,85.05
9.0,88.54,91.73,57.34,94.47,84.21
21.5,66.36,100.0,67.85,85.95,88.89
29.9,62.11,66.84,92.88,88.3,79.18
16.3,58.45,100.0,51.9,57.34,81.95
13.9,88.74,53.27,57.54,100.0,59.83
15.0,56.49,49.42,56.26,58.73,55.62
7.9,72.69,68.27,70.15,82.37,70.8
27.1,75.35,97.83,99.85,72.49,89.89
15.4,84.37,73.03,58.67,75.01,75.13
14.7,81.66,94.17,57.27,83.95,83.81
21.5,90.54,90.23,95.75,100.0,93.03
16.1,52.24,57.4,94.1,78.53,66.91
21.2,64.82,100.0,51.61,100.0,88.65
6.5,64.01,45.6,87.59,84.9,63.12
25.3,57.3,100.0,82.77,63.0,90.25
28.5,64.46,66.82,88.39,64.8,74.17
21.2,65.49,76.37,74.73,90.29,76.51
28.9,76.09,74.01,99.57,58.49,79.66
8.8,83.19,52.95,52.19,77.15,57.63
16.9,69.06,66.56,61.72,61.11,67.82
20.0,85.97,57.58,69.83,75.85,64.75
19.5,66.81,58.08,72.49,91.85,68.98
15.0,64.51,55.72,96.07,78.7,67.35
13.5,77.06,73.39,78.0,62.85,72.98
8.2,51.19,90.34,52.26,65.74,77.02
14.8,53.99,78.58,70.39,72.6,73.74
9.1,70.9,96.32,70.82,57.73,83.98
23.4,97.15,85.21,98.27,85.12,89.63
10.2,86.08,84.42,79.96,85.18,81.43
6.5,54.41,82.01,81.78,58.02,78.29
18.8,92.32,72.61,85.66,75.26,77.55
19.9,86.62,87.33,88.5,76.01,87.89
26.8,80.55,52.22,81.75,71.6,69.6
19.4,91.01,97.41,61.86,81.6,86.34
13.6,70.21,90.75,93.7,72.92,87.75
25.1,61.08,62.24,86.61,76.02,70.69
18.5,75.6,91.63,87.09,95.11,87.26
7.0,77.44,42.86,99.83,64.1,60.04
19.1,76.92,58.76,90.13,86.37,68.91
27.7,78.25,52.22,91.46,80.77,67.39
14.9,97.44,91.28,97.57,71.1,89.87
12.4,95.11,89.07,57.56,89.83,80.41
8.6,93.79,91.4,74.89,82.05,85.74
8.8,90.07,42.91,79.03,78.61,59.39
15.8,97.17,74.81,66.46,87.37,79.34
19.9,54.92,88.26,91.97,95.63,88.71
7.0,63.26,51.42,88.12,100.0,68.03
28.5,74.75,87.54,86.04,86.63,88.32
23.9,92.33,52.22,99.86,99.71,73.31
19.7,75.26,56.79,62.97,53.83,63.92
25.7,87.4,76.26,86.77,81.72,82.47
7.0,56.95,81.31,77.57,65.38,76.31
16.9,62.62,53.82,65.65,58.65,60.55
20.8,86.59,57.35,58.03,80.08,65.57
25.7,58.24,59.98,94.79,93.03,72.78
24.6,67.57,61.7,79.77,75.4,69.07
11.9,63.24,57.16,91.25,88.98,71.94
28.5,67.49,72.26,77.27,79.13,80.1
8.1,85.42,81.66,61.0,75.51,73.67
26.9,68.39,74.35,66.88,68.52,73.12
29.3,77.76,95.35,69.08,73.27,89.45
9.4,55.0,85.98,98.65,73.41,84.64
23.1,90.25,54.52,50.28,85.33,63.94
6.0,68.49,44.73,99.28,61.76,62.17
15.1,82.43,97.21,99.02,60.57,90.03
17.9,86.27,50.16,99.81,88.99,69.81
19.5,60.48,54.75,73.83,81.74,65.52
28.4,94.23,49.85,98.19,77.4,68.01
21.8,80.81,84.24,69.78,61.81,79.74
17.0,71.44,80.04,51.31,73.63,75.71
25.2,59.12,100.0,61.22,93.16,88.29
28.8,97.12,100.0,97.26,100.0,99.09
5.6,87.75,66.33,50.69,88.17,66.65
29.6,60.4,71.18,77.3,57.64,73.11
7.2,66.89,59.97,53.78,86.75,63.96
25.4,90.48,56.76,64.32,65.91,63.63
12.0,84.78,51.89,54.4,69.02,60.68
8.3,88.29,50.43,92.98,65.37,65.12
16.0,72.06,51.65,79.55,93.56,63.91
21.1,85.82,60.76,95.11,88.14,77.56
14.5,69.32,62.75,84.42,85.66,71.61
6.4,60.56,99.61,98.55,89.31,90.97
20.0,81.63,80.71,75.49,66.37,80.64
27.6,98.8,100.0,81.94,77.15,94.21
14.6,65.53,66.73,78.82,86.39,68.97
10.4,73.05,70.58,74.21,86.28,72.06
16.1,83.7,64.3,92.3,95.13,76.06
6.2,77.08,52.83,82.23,69.29,58.72
25.5,92.17,56.24,90.07,93.92,72.8
25.7,88.09,100.0,89.32,77.37,94.24
19.7,52.91,100.0,59.55,87.08,84.53
13.8,99.92,46.83,82.51,77.74,63.28
25.0,87.62,56.52,59.98,100.0,67.4
18.9,93.2,71.08,79.17,63.72,71.94
25.6,82.56,58.86,83.87,88.78,73.63
20.8,92.81,68.07,99.86,84.82,80.66
24.6,55.62,55.13,51.53,61.73,58.96
20.0,67.39,73.39,54.56,56.57,68.62
15.4,93.82,60.92,53.85,93.19,67.81
28.9,60.08,69.78,69.92,62.07,71.44
18.5,53.91,51.21,91.08,64.79,60.61
20.1,89.41,71.72,92.2,100.0,81.83
10.5,91.77,100.0,86.85,91.07,90.98
20.6,58.13,65.91,94.84,68.21,72.96
19.3,92.72,98.38,66.14,83.52,91.12
9.6,84.34,93.47,54.41,79.97,80.87
6.5,76.0,99.07,52.91,95.39,84.59
20.1,91.51,93.44,92.61,92.03,92.79
24.1,70.96,86.81,86.52,96.78,88.38
18.1,59.7,96.83,84.93,65.68,85.94
10.7,64.24,47.75,66.98,86.03,59.0
21.7,75.26,74.28,69.0,56.15,72.89
7.0,76.57,100.0,97.91,59.32,90.5
16.0,90.28,90.98,53.19,88.87,82.4
9.1,89.57,100.0,88.69,56.54,93.67
9.6,79.07,89.66,65.48,82.92,79.11
10.1,89.04,95.52,51.95,95.14,85.48
14.7,59.59,86.8,87.13,74.23,85.26
6.3,52.5,87.52,66.55,56.23,76.75
14.9,93.68,75.86,86.11,90.86,79.07
17.8,53.78,100.0,85.38,100.0,95.9
17.1,62.33,94.63,76.74,90.46,83.4
14.6,84.77,95.01,88.87,84.25,88.62
26.0,70.47,88.18,79.05,66.24,85.97
8.6,93.82,60.85,64.33,54.63,62.46
17.6,64.9,47.42,86.71,89.93,67.34
6.6,50.59,98.12,79.46,66.32,82.19
6.8,65.03,77.21,50.64,95.95,70.05
19.3,78.9,63.68,95.08,79.02,73.37
19.2,68.8,54.71,77.28,81.17,66.72
27.0,76.74,97.87,93.43,93.31,94.63
18.9,93.83,95.86,94.14,94.62,92.68
29.0,95.62,97.57,72.25,86.46,93.88
6.2,63.3,80.56,75.38,100.0,81.75
7.5,73.11,64.21,70.79,100.0,69.18
6.1,77.46,60.07,72.47,100.0,64.82
9.6,97.46,43.39,94.76,96.9,60.49
18.5,99.93,95.57,89.41,90.64,92.74
21.1,61.77,51.58,56.33,86.55,62.07
6.1,86.35,79.68,80.52,60.02,76.26
28.6,68.9,78.82,99.8,69.56,83.37
26.1,50.41,79.43,79.78,55.07,75.71
12.4,50.46,99.32,89.29,62.23,89.31
6.9,73.03,43.97,88.45,77.27,63.15
9.2,74.42,89.16,67.52,61.38,74.73
8.2,51.13,45.58,68.59,99.2,58.54
8.1,84.35,44.72,86.2,95.45,60.8
18.0,64.7,71.19,75.0,58.08,68.67
11.1,77.99,47.11,78.53,67.16,57.52
14.0,65.05,91.55,85.65,96.09,88.46
29.7,58.36,80.68,88.88,95.48,85.66
22.1,70.36,48.37,63.58,100.0,65.22
28.7,61.61,51.04,57.34,100.0,63.49
8.6,76.74,79.34,64.59,100.0,73.9
14.6,59.94,92.75,75.38,75.03,83.61
18.9,75.42,71.94,67.11,66.55,69.26
6.9,57.87,75.34,78.42,92.63,73.57
5.1,83.55,89.52,52.67,68.12,77.7
21.8,87.7,83.17,75.49,94.85,83.86
21.0,55.52,59.79,68.4,80.8,67.74
15.3,73.39,81.37,76.73,94.3,80.32
17.2,53.54,82.86,71.13,68.06,78.86
15.4,79.91,88.67,64.21,79.25,80.4
5.6,63.22,78.93,95.21,83.91,82.13
13.4,76.38,100.0,59.24,100.0,88.63
9.4,75.87,54.66,84.07,68.37,64.09
7.5,96.22,99.32,96.23,100.0,94.96
28.9,77.45,80.97,76.93,94.86,83.34
20.0,79.15,86.32,93.82,92.17,90.72
23.2,70.08,52.93,56.24,92.71,63.37
12.9,97.45,66.7,74.69,84.75,72.36
14.8,88.86,90.6,72.85,66.57,82.34
10.9,64.27,85.68,50.41,62.49,75.27
7.4,92.21,44.63,72.16,97.65,61.64
9.5,71.62,75.65,68.45,90.37,74.35
24.9,91.43,52.77,83.49,65.67,64.22
21.9,91.14,100.0,96.92,86.57,94.19
18.7,59.44,99.45,54.29,75.64,83.98
16.9,85.06,46.33,66.37,61.91,60.13
28.1,64.53,99.95,72.2,80.92,89.95
6.8,64.87,97.21,72.76,68.45,83.0
12.0,64.82,64.81,88.74,60.13,66.59
13.7,86.28,87.28,72.17,77.68,84.6
24.6,61.49,73.91,51.36,82.59,73.03
29.8,50.05,88.25,85.51,57.48,85.39
11.0,85.76,63.72,94.24,75.75,74.55
26.9,58.56,67.42,75.7,67.42,71.52
25.8,55.22,73.21,79.06,56.27,74.2
10.6,61.88,51.91,58.15,59.77,59.5
15.0,69.0,94.37,61.03,60.61,81.41
15.2,73.8,65.48,61.76,62.85,67.38
29.5,52.23,72.86,71.54,94.46,78.62
9.5,98.53,96.49,96.41,77.75,92.36
25.0,85.8,77.3,76.09,61.92,77.19
13.4,66.16,76.68,59.6,58.59,70.69
23.3,65.93,100.0,63.3,68.7,88.12
15.5,72.43,97.85,69.2,94.05,89.76
19.5,81.31,56.02,81.16,73.09,69.29
25.8,57.32,76.13,72.0,62.31,76.01
25.1,59.45,100.0,69.62,74.39,89.64
26.7,92.97,70.35,78.24,82.46,76.09
6.5,62.81,64.24,62.09,55.21,61.82
22.3,69.01,58.39,53.95,84.62,65.78
8.5,93.56,49.41,51.22,72.83,55.37
15.4,83.16,89.04,62.56,54.24,78.48
18.7,67.09,91.81,54.58,86.96,84.41
15.1,84.18,100.0,66.82,89.63,91.24
18.0,50.98,91.81,88.65,86.76,88.12
29.9,86.78,63.57,85.81,72.25,73.39
8.4,74.35,44.93,80.55,81.31,59.52
21.9,90.66,100.0,92.63,74.92,95.41
14.9,97.73,64.9,64.1,88.88,70.1
8.3,96.29,61.21,94.25,84.84,71.33
9.0,95.46,97.06,69.96,58.29,86.36
28.7,75.61,83.72,70.04,86.35,82.83
27.0,68.01,60.99,70.27,88.58,68.95
27.7,73.25,100.0,54.9,71.83,87.35
29.8,84.49,100.0,98.77,99.72,99.66
10.2,94.2,48.26,56.93,95.57,57.79
13.9,60.35,95.91,67.04,62.78,82.35
21.7,95.91,69.94,65.97,99.17,74.94
17.1,90.76,76.57,53.73,75.26,73.87
15.5,98.94,99.54,57.61,89.65,88.82
13.9,94.01,100.0,52.24,93.83,85.79
19.8,64.0,61.67,64.62,79.14,64.11
19.4,55.3,58.59,93.33,75.56,71.88
9.0,55.61,47.53,66.97,99.79,57.71
16.8,64.56,78.75,56.18,64.91,72.89
18.8,80.71,46.46,82.28,67.79,61.26
19.3,90.22,70.5,99.83,74.07,79.17
10.3,94.96,47.49,61.62,96.67,63.41
23.6,81.19,71.39,63.98,100.0,81.25
5.6,50.28,44.08,98.59,66.92,56.67
13.9,59.32,94.28,58.94,96.73,85.72
24.5,54.99,59.93,75.56,67.44,66.95
19.1,68.17,65.43,61.98,100.0,72.64
11.5,75.07,95.65,96.62,85.67,92.72
22.4,52.17,91.5,99.08,56.29,89.57
19.2,67.42,58.9,90.73,57.15,68.67
24.9,58.96,51.78,65.74,61.31,58.93
23.4,82.35,89.96,70.17,63.59,84.54
20.3,73.21,69.53,62.12,92.11,72.7
17.2,74.77,91.12,94.54,66.81,86.63
8.3,71.38,69.21,95.73,100.0,76.59
11.5,97.8,64.21,70.94,86.07,72.11
15.5,60.74,71.72,82.83,89.6,79.0
20.0,75.83,90.91,58.28,64.39,78.02
17.8,86.8,99.47,71.75,98.94,92.35
12.2,77.84,46.65,81.57,88.28,61.71
5.2,96.45,73.01,69.27,97.38,71.94
17.4,68.9,47.19,67.88,100.0,62.1
12.1,73.18,71.73,50.05,59.28,64.87
23.4,54.43,100.0,90.21,60.24,87.52
5.6,80.45,63.38,94.47,95.84,72.15
19.6,64.41,100.0,98.47,99.22,94.07
28.5,58.02,86.39,85.96,84.35,84.77
9.4,77.23,98.87,77.44,72.95,84.87
16.8,76.62,90.47,63.46,86.44,82.12
7.3,53.79,48.4,99.96,71.28,61.87
20.6,84.91,60.05,79.49,66.69,69.29
18.8,81.19,69.29,84.06,79.45,76.41
15.2,59.45,54.77,84.12,65.86,65.05
18.0,73.47,75.09,92.26,79.73,79.09
27.4,86.02,76.5,50.48,100.0,76.07
9.9,76.47,100.0,61.01,95.65,85.7
5.6,69.77,67.7,83.28,100.0,72.23
26.5,66.12,95.09,94.76,96.01,94.88
19.4,80.52,100.0,84.27,72.8,87.81
27.3,96.96,100.0,70.67,94.84,92.73
19.9,83.59,58.49,68.08,100.0,68.34
25.3,53.74,77.35,86.9,100.0,83.4
15.7,73.03,65.57,87.06,89.38,71.41
23.7,94.54,71.1,80.35,65.39,75.48
27.8,54.72,69.99,64.57,55.86,70.46
19.3,99.44,95.37,96.26,63.14,87.13
9.5,97.45,69.98,77.59,100.0,73.72
11.7,53.91,74.93,89.52,78.47,76.7
10.0,96.67,100.0,60.72,96.39,89.13
11.2,68.16,46.96,67.2,77.28,58.4
12.7,92.24,73.09,93.73,88.66,80.64
18.9,70.92,92.11,52.51,54.36,76.3
19.7,72.04,54.98,75.62,67.03,61.51
15.7,81.71,81.4,74.09,76.26,79.16
20.4,88.72,60.49,87.56,86.78,70.35
7.0,51.69,94.14,64.09,62.43,78.02
7.2,79.66,61.79,60.95,91.89,67.88
9.3,59.34,62.53,96.31,74.0,71.26
18.0,67.3,81.29,78.59,95.59,80.58
10.3,67.4,54.1,55.23,58.21,56.04
12.1,73.45,60.72,59.65,87.57,66.59
15.0,66.71,69.5,99.94,70.67,76.65
25.3,55.37,68.81,59.78,93.36,69.6
5.3,57.28,73.08,80.52,74.94,69.19
21.2,51.67,82.34,71.01,87.53,83.28
21.7,73.51,80.51,94.28,100.0,83.33
25.0,97.72,86.75,87.76,56.3,85.61
28.3,55.78,66.95,79.85,55.35,74.03
5.5,97.31,49.24,50.54,91.54,58.14
8.8,86.67,88.29,93.99,87.96,85.66
27.2,81.87,99.21,72.23,68.98,86.68
16.5,82.26,60.37,96.58,80.51,70.02
19.1,91.34,70.16,74.78,56.59,72.73
21.6,55.35,76.39,84.71,64.7,79.72
22.0,75.24,78.6,53.46,74.43,73.41
28.3,84.85,88.06,87.26,96.94,88.54
29.9,79.34,51.47,66.9,77.99,65.45
23.0,91.64,90.19,67.57,83.37,83.58
12.2,53.61,47.38,55.93,97.05,58.29
27.0,84.54,76.2,57.34,68.88,74.35
6.2,76.7,91.52,59.29,88.59,80.27
10.8,68.96,70.31,66.41,97.06,72.41
27.4,67.01,57.17,94.6,65.81,73.56
11.4,81.04,100.0,68.41,71.92,87.74
10.5,94.55,96.51,86.22,100.0,93.63
8.5,74.81,88.83,54.14,100.0,78.42
26.5,91.24,72.64,79.55,65.93,78.57
17.5,70.11,56.28,74.09,57.77,64.62
21.9,55.12,100.0,98.9,69.48,90.09
11.0,53.08,75.24,92.31,75.43,78.11
24.0,52.57,98.34,72.74,76.41,87.01
24.0,69.01,67.73,88.76,86.27,73.58
12.8,66.86,63.96,59.65,98.56,68.41
15.3,85.9,100.0,78.12,71.21,90.28
10.2,87.14,74.37,53.73,95.72,72.99
29.4,52.54,57.26,67.4,58.71,63.85
21.1,61.06,59.51,61.29,55.77,62.09
28.4,63.71,77.44,85.95,80.36,85.61
12.6,77.38,46.33,74.5,57.45,55.43
24.5,57.23,75.1,87.55,74.87,80.16
24.1,56.7,72.37,75.76,99.39,77.36
22.3,97.19,93.45,54.32,65.33,80.66
29.1,90.21,70.03,86.77,90.51,79.45
14.8,59.03,100.0,91.66,70.62,87.97
8.3,70.33,53.34,95.18,57.96,63.26
21.8,67.78,82.0,78.6,82.55,81.22
23.2,89.55,52.34,87.68,97.0,67.03
19.4,75.51,89.85,87.6,75.73,87.36
10.2,56.39,100.0,57.79,84.33,82.83
17.6,86.95,94.43,58.21,98.49,83.11
12.8,69.84,77.18,53.54,92.69,71.53
15.7,63.15,73.79,66.0,63.65,75.31
21.1,68.77,96.43,73.68,91.09,85.2
23.6,74.89,100.0,99.89,81.08,96.27
10.8,67.16,100.0,71.55,91.59,87.21
15.1,62.1,68.32,86.31,79.91,73.16
11.7,69.93,100.0,84.67,61.48,89.32
10.0,50.96,52.36,60.22,82.11,60.21
24.6,88.62,62.59,52.93,77.79,65.6
27.7,58.55,53.65,77.3,80.54,63.79
14.3,52.2,60.59,85.02,99.05,72.09
23.8,82.68,93.22,99.91,100.0,95.26
27.4,88.7,99.4,67.93,76.76,89.24
26.2,90.69,94.59,94.82,78.48,93.26
9.6,74.68,80.74,69.1,79.91,75.9
28.9,60.27,79.51,84.47,81.05,80.29
14.4,86.86,86.84,79.91,100.0,85.56
13.5,84.99,67.5,52.65,85.63,69.19
6.6,62.31,92.46,53.92,67.11,78.24
17.2,95.17,85.79,51.04,79.64,79.05
7.7,55.22,84.18,68.54,85.47,76.48
11.2,99.13,75.52,87.29,87.23,82.5
12.9,93.01,96.98,58.64,82.78,84.41
25.2,84.39,62.68,80.29,63.71,70.37
26.9,96.94,70.94,64.44,55.55,69.45
12.6,86.12,90.44,89.85,72.28,85.72
26.5,59.52,77.51,89.92,76.78,81.91
26.4,72.11,100.0,88.77,58.42,92.68
24.1,53.58,68.01,76.24,95.32,77.45
8.7,69.48,64.77,64.23,71.05,66.93
22.3,87.08,100.0,90.47,100.0,96.48
28.6,69.32,76.44,59.31,61.28,72.75
22.1,66.51,77.6,64.49,56.72,72.25
13.3,79.77,63.96,59.2,77.67,68.3
17.5,93.61,61.85,83.71,64.48,71.75
21.1,52.38,85.69,84.31,100.0,83.44
17.8,69.27,52.53,82.63,55.48,64.19
8.0,57.91,95.16,70.78,74.88,84.44
12.8,84.77,90.59,55.01,99.64,80.29
25.1,55.29,58.97,95.56,74.95,72.5
26.5,83.24,89.59,75.39,59.18,81.74
8.4,64.31,78.68,70.35,69.36,69.56
28.8,59.95,59.71,79.44,79.67,69.82
13.2,96.82,60.35,59.64,62.84,64.25
21.6,50.93,71.02,56.63,76.73,69.63
23.8,71.89,89.09,70.28,96.04,90.8
25.3,51.08,85.91,61.36,97.31,82.25
28.6,74.18,80.51,62.21,56.19,76.25
12.8,75.05,89.94,94.63,63.73,86.19
26.5,66.08,93.43,76.54,68.35,85.4
8.3,56.61,79.56,74.17,84.19,78.28
22.6,68.82,94.0,84.47,73.12,88.68
23.5,83.61,67.11,97.58,98.05,80.21
